기관코드,전체기관명,최하위기관명,대표기관코드,기관유형,폐지구분,등록자
7091439,"서울특별시교육청 서울특별시강남서초교육지원청 신사중학교","신사중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091440,"서울특별시교육청 서울특별시강남서초교육지원청 압구정중학교","압구정중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091441,"서울특별시교육청 서울특별시강남서초교육지원청 언남중학교","언남중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091442,"서울특별시교육청 서울특별시강남서초교육지원청 언북중학교","언북중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091443,"서울특별시교육청 서울특별시강남서초교육지원청 언주중학교","언주중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091444,"서울특별시교육청 서울특별시강남서초교육지원청 역삼중학교","역삼중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091445,"서울특별시교육청 서울특별시강남서초교육지원청 영동중학교","영동중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091446,"서울특별시교육청 서울특별시강남서초교육지원청 원촌중학교","원촌중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091447,"서울특별시교육청 서울특별시강남서초교육지원청 이수중학교","이수중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091448,"서울특별시교육청 서울특별시강남서초교육지원청 청담중학교","청담중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091449,"서울특별시교육청 서울특별시강남서초교육지원청 단국대학교사범대학부속중학교","단국대학교사범대학부속중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091450,"서울특별시교육청 서울특별시강남서초교육지원청 동덕여자중학교","동덕여자중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091451,"서울특별시교육청 서울특별시강남서초교육지원청 서문여자중학교","서문여자중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091452,"서울특별시교육청 서울특별시강남서초교육지원청 세화여자중학교","세화여자중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091453,"서울특별시교육청 서울특별시강남서초교육지원청 숙명여자중학교","숙명여자중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091454,"서울특별시교육청 서울특별시강남서초교육지원청 은성중학교","은성중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091455,"서울특별시교육청 서울특별시강남서초교육지원청 중동중학교","중동중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091456,"서울특별시교육청 서울특별시강남서초교육지원청 진선여자중학교","진선여자중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091457,"서울특별시교육청 서울특별시강남서초교육지원청 휘문중학교","휘문중학교",7091300,"중학교 중학교(본교) 사립",현존,
7091461,"서울특별시교육청 서울특별시강남서초교육지원청 세곡중학교","세곡중학교",7091300,"중학교 중학교(본교) 공립",현존,
7091486,"서울특별시교육청 서울특별시강남서초교육지원청 내곡중학교","내곡중학교",7091300,"중학교 중학교(본교) 공립",현존,
7121341,"서울특별시교육청 서울특별시성북강북교육지원청 강북중학교","강북중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121342,"서울특별시교육청 서울특별시성북강북교육지원청 개운중학교","개운중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121343,"서울특별시교육청 서울특별시성북강북교육지원청 미양중학교","미양중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121344,"서울특별시교육청 서울특별시성북강북교육지원청 번동중학교","번동중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121345,"서울특별시교육청 서울특별시성북강북교육지원청 북악중학교","북악중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121346,"서울특별시교육청 서울특별시성북강북교육지원청 삼각산중학교","삼각산중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121347,"서울특별시교육청 서울특별시성북강북교육지원청 삼선중학교","삼선중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121348,"서울특별시교육청 서울특별시성북강북교육지원청 석관중학교","석관중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121349,"서울특별시교육청 서울특별시성북강북교육지원청 수송중학교","수송중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121350,"서울특별시교육청 서울특별시성북강북교육지원청 수유중학교","수유중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121351,"서울특별시교육청 서울특별시성북강북교육지원청 용문중학교","용문중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121352,"서울특별시교육청 서울특별시성북강북교육지원청 월곡중학교","월곡중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121353,"서울특별시교육청 서울특별시성북강북교육지원청 인수중학교","인수중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121354,"서울특별시교육청 서울특별시성북강북교육지원청 장위중학교","장위중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121355,"서울특별시교육청 서울특별시성북강북교육지원청 종암중학교","종암중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121356,"서울특별시교육청 서울특별시성북강북교육지원청 화계중학교","화계중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121357,"서울특별시교육청 서울특별시성북강북교육지원청 길음중학교","길음중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121358,"서울특별시교육청 서울특별시성북강북교육지원청 고려대학교사범대학부속중학교","고려대학교사범대학부속중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121359,"서울특별시교육청 서울특별시성북강북교육지원청 고명중학교","고명중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121360,"서울특별시교육청 서울특별시성북강북교육지원청 남대문중학교","남대문중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121361,"서울특별시교육청 서울특별시성북강북교육지원청 동구여자중학교","동구여자중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121362,"서울특별시교육청 서울특별시성북강북교육지원청 서라벌중학교","서라벌중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121363,"서울특별시교육청 서울특별시성북강북교육지원청 성신여자중학교","성신여자중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121364,"서울특별시교육청 서울특별시성북강북교육지원청 성암여자중학교","성암여자중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121365,"서울특별시교육청 서울특별시성북강북교육지원청 신일중학교","신일중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121366,"서울특별시교육청 서울특별시성북강북교육지원청 창문여자중학교","창문여자중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121367,"서울특별시교육청 서울특별시성북강북교육지원청 한성여자중학교","한성여자중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121368,"서울특별시교육청 서울특별시성북강북교육지원청 홍익대학교사범대학부속중학교","홍익대학교사범대학부속중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121369,"서울특별시교육청 서울특별시성북강북교육지원청 영훈국제중학교","영훈국제중학교",7121200,"중학교 중학교(본교) 사립",현존,
7121370,"서울특별시교육청 서울특별시성북강북교육지원청 숭곡중학교","숭곡중학교",7121200,"중학교 중학교(본교) 공립",현존,
7121371,"서울특별시교육청 서울특별시성북강북교육지원청 서울대학교사범대학부설중학교","서울대학교사범대학부설중학교",7121200,"중학교 중학교(본교) 국립",현존,
7121380,"서울특별시교육청 서울특별시성북강북교육지원청 솔샘중학교","솔샘중학교",7121200,"중학교 중학교(본교) ",현존,
7121382,"서울특별시교육청 서울특별시성북강북교육지원청 성만여자고등공민학교","성만여자고등공민학교",7121200,"중학교 고등공민학교 ",현존,
7121383,"서울특별시교육청 서울특별시성북강북교육지원청 경일중학교","경일중학교",7121200,"중학교 중학교(본교) ",현존,
7130165,"서울특별시교육청 서울특별시강동송파교육지원청 가락중학교","가락중학교",7130000,"중학교 중학교(본교) ",현존,
7130166,"서울특별시교육청 서울특별시강동송파교육지원청 가원중학교","가원중학교",7130000,"중학교 중학교(본교) ",현존,
7130167,"서울특별시교육청 서울특별시강동송파교육지원청 강동중학교","강동중학교",7130000,"중학교 중학교(본교) ",현존,
